months,style,sku,size,pcs,rate,gross_amt
2022-02-01,SET394,SET394-KR-NP-XXL,XXL,1.00,1475.00,1416.00
2022-02-01,SET394,SET394-KR-NP-XXXL,XXXL,1.00,1475.00,1416.00
2022-02-01,SET397,SET397-KR-NP-L,L,1.00,1350.00,1296.00
2022-02-01,SET397,SET397-KR-NP-M,M,1.00,1350.00,1296.00
2022-02-01,SET397,SET397-KR-NP-S,S,1.00,1350.00,1296.00
2022-02-01,SET397,SET397-KR-NP-XL,XL,1.00,1350.00,1296.00
2022-02-01,SET397,SET397-KR-NP-XS,XS,1.00,1350.00,1296.00
2022-02-01,SET397,SET397-KR-NP-XXL,XXL,1.00,1350.00,1296.00
2022-02-01,SET397,SET397-KR-NP-XXXL,XXXL,1.00,1350.00,1296.00
2022-02-01,SET405,SET405-KR-NP-L,L,1.00,812.50,780.00
2022-02-01,SET405,SET405-KR-NP-M,M,1.00,812.50,780.00
2022-02-01,SET405,SET405-KR-NP-S,S,1.00,812.50,780.00
2022-02-01,SET405,SET405-KR-NP-XL,XL,1.00,812.50,780.00
2022-02-01,SET405,SET405-KR-NP-XS,XS,1.00,812.50,780.00
2022-02-01,SET405,SET405-KR-NP-XXL,XXL,1.00,812.50,780.00
2022-02-01,SET405,SET405-KR-NP-XXXL,XXXL,1.00,812.50,780.00
2022-02-01,SET405,SET405-KR-NP-XXXL,XXXL,1.00,812.50,780.00
2022-02-01,SET409,SET409-KR-NP-L,L,1.00,812.50,780.00
2022-02-01,SET409,SET409-KR-NP-M,M,1.00,812.50,780.00
2022-02-01,SET409,SET409-KR-NP-S,S,1.00,812.50,780.00
2022-02-01,SET409,SET409-KR-NP-XL,XL,1.00,812.50,780.00
2022-02-01,SET409,SET409-KR-NP-XS,XS,1.00,812.50,780.00
2022-02-01,SET409,SET409-KR-NP-XXL,XXL,1.00,812.50,780.00
2022-02-01,SET413,SET413-KR-NP-L,L,1.00,925.00,888.00
2022-02-01,SET413,SET413-KR-NP-M,M,1.00,925.00,888.00
2022-02-01,SET413,SET413-KR-NP-S,S,1.00,925.00,888.00
2022-02-01,SET413,SET413-KR-NP-XL,XL,1.00,925.00,888.00
2022-02-01,SET413,SET413-KR-NP-XS,XS,1.00,925.00,888.00
2022-02-01,SET413,SET413-KR-NP-XXL,XXL,1.00,925.00,888.00
2022-02-01,SET413,SET413-KR-NP-XXXL,XXXL,1.00,925.00,888.00
2022-02-01,JNE3840,CMB5-JNE3840,Free,5.00,374.00,1870.00
2022-02-01,JNE3839,CMB5-JNE3839,Free,5.00,374.00,1870.00
2022-02-01,JNE3845,CMB5-JNE3845,Free,5.00,374.00,1870.00
2022-02-01,JNE3847,CMB5-JNE3847,Free,5.00,374.00,1870.00
2022-02-01,JNE3844,CMB5-JNE3844,Free,5.00,374.00,1870.00
2022-02-01,JNE2101,JNE2101-KR-210-S,S,1.00,306.25,306.00
2022-02-01,JNE2101,JNE2101-KR-210-L,L,1.00,306.25,306.00
2022-02-01,JNE2101,JNE2101-KR-210-XL,XL,1.00,306.25,306.00
2022-02-01,JNE2101,JNE2101-KR-210-XXL,XXL,1.00,306.25,306.00
2022-02-01,JNE2101,JNE2101-KR-210-XXXL,XXXL,1.00,306.25,306.00
2022-02-01,JNE3398,JNE3398-KR-S,S,1.00,356.25,356.00
2022-02-01,JNE3398,JNE3398-KR-M,M,1.00,356.25,356.00
2022-02-01,JNE3398,JNE3398-KR-L,L,1.00,356.25,356.00
2022-02-01,JNE3398,JNE3398-KR-XL,XL,1.00,356.25,356.00
2022-02-01,JNE3635,JNE3635-KR-S,S,1.00,431.25,431.00
2022-02-01,JNE3635,JNE3635-KR-M,M,1.00,431.25,431.00
2022-02-01,JNE3635,JNE3635-KR-L,L,1.00,431.25,431.00
2022-02-01,JNE3635,JNE3635-KR-XL,XL,1.00,431.25,431.00
2022-02-01,JNE3635,JNE3635-KR-XXL,XXL,1.00,431.25,431.00
2022-02-01,JNE3635,JNE3635-KR-XXXL,XXXL,1.00,431.25,431.00
2022-02-01,JNE3627,JNE3627-KR-S,S,1.00,393.75,394.00
2022-02-01,JNE3627,JNE3627-KR-M,M,1.00,393.75,394.00
2022-02-01,JNE3627,JNE3627-KR-L,L,1.00,393.75,394.00
2022-02-01,JNE3627,JNE3627-KR-XL,XL,1.00,393.75,394.00
2022-02-01,JNE3627,JNE3627-KR-XXL,XXL,1.00,393.75,394.00
2022-02-01,JNE3627,JNE3627-KR-XXXL,XXXL,1.00,393.75,394.00
2022-02-01,J0096,J0096-KR-M,M,1.00,562.50,534.00
2022-02-01,J0096,J0096-KR-XL,XL,1.00,562.50,534.00
2022-02-01,J0120,J0120-TP-S,S,1.00,387.50,368.00
2022-02-01,J0120,J0120-TP-M,M,1.00,387.50,368.00
2022-02-01,J0120,J0120-TP-L,L,1.00,387.50,368.00
2022-02-01,J0201,J0201-TP-S,S,1.00,562.50,534.00
2022-02-01,J0201,J0201-TP-M,M,1.00,562.50,534.00
2022-02-01,J0201,J0201-TP-L,L,1.00,562.50,534.00
2022-02-01,J0201,J0201-TP-XL,XL,1.00,562.50,534.00
2022-02-01,J0354,J0354-KR-S,S,1.00,562.50,534.00
2022-02-01,J0354,J0354-KR-L,L,1.00,562.50,534.00
2022-02-01,J0354,J0354-KR-XXL,XXL,1.00,562.50,534.00
2022-02-01,JNE2171,JNE2171-KR-437-XXXL,XXXL,1.00,500.00,475.00
2022-02-01,JNE3423,JNE3423-KR-XXXL,XXXL,1.00,362.50,344.00
2022-02-01,JNE3441,JNE3441-KR-XS,XS,1.00,425.00,404.00
2022-02-01,JNE3445,JNE3445-KR-XXXL,XXXL,1.00,425.00,404.00
2022-02-01,JNE3546,JNE3546-KR-S,S,1.00,425.00,404.00
2022-02-01,JNE3546,JNE3546-KR-XXL,XXL,1.00,425.00,404.00
2022-02-01,JNE3546,JNE3546-KR-XXXL,XXXL,1.00,425.00,404.00
2022-02-01,JNE3555,JNE3555-KR-XXXL,XXXL,1.00,462.50,439.00
2022-02-01,JNE3565,JNE3565-KR-XL,XL,1.00,412.50,392.00
2022-02-01,JNE3571,JNE3571-KR-XS,XS,1.00,425.00,404.00
2022-02-01,JNE3571,JNE3571-KR-M,M,1.00,425.00,404.00
2022-02-01,JNE3571,JNE3571-KR-XXXL,XXXL,1.00,425.00,404.00
2022-02-01,JNE3659,JNE3659-TP-L,L,1.00,350.00,332.00
2022-02-01,JNE3659,JNE3659-TP-XL,XL,1.00,350.00,332.00
2022-02-01,JNE3665,JNE3665-TP-L,L,1.00,387.50,368.00
2022-02-01,JNE3672,JNE3672-TU-XXL,XXL,1.00,500.00,475.00
2022-02-01,JNE3672,JNE3672-TU-M,M,1.00,500.00,475.00
2022-02-01,JNE3673,JNE3673-TU-S,S,1.00,537.50,511.00
2022-02-01,JNE3673,JNE3673-TU-M,M,1.00,537.50,511.00
2022-02-01,JNE3673,JNE3673-TU-L,L,1.00,537.50,511.00
2022-02-01,JNE3673,JNE3673-TU-XL,XL,1.00,537.50,511.00
2022-02-01,JNE3673,JNE3673-TU-XXL,XXL,1.00,537.50,511.00
2022-02-01,JNE3673,JNE3673-TU-XXXL,XXXL,1.00,537.50,511.00
2022-02-01,JNE3688,JNE3688-TU-L,L,1.00,537.50,511.00
2022-02-01,JNE3688,JNE3688-TU-XXL,XXL,1.00,537.50,511.00
2022-02-01,JNE3688,JNE3688-TU-XXXL,XXXL,1.00,537.50,511.00
2022-02-01,JNE3688,JNE3688-TU-S,S,1.00,537.50,511.00
2022-02-01,JNE3688,JNE3688-TU-M,M,1.00,537.50,511.00
2022-02-01,JNE3697,JNE3697-KR-XL,XL,1.00,462.50,439.00
2022-02-01,JNE3697,JNE3697-KR-M,M,1.00,462.50,439.00
2022-02-01,JNE3697,JNE3697-KR-XXL,XXL,1.00,462.50,439.00
2022-02-01,PJNE3068,PJNE3068-KR-4XL,4XL,1.00,775.00,736.00
2022-02-01,PJNE3068,PJNE3068-KR-5XL,5XL,1.00,775.00,736.00
2022-02-01,PJNE3068,PJNE3068-KR-6XL,6XL,1.00,775.00,736.00
2022-02-01,PJNE3423,PJNE3423-KR-6XL,6XL,1.00,537.50,511.00
2022-02-01,SET273,SET273-KR-NP-M,M,1.00,687.50,653.00
2022-02-01,SET327,SET327-KR-DPT-M,M,1.00,1000.00,950.00
2022-02-01,SET327,SET327-KR-DPT-L,L,1.00,1000.00,950.00
2022-02-01,SET327,SET327-KR-DPT-XL,XL,1.00,1000.00,950.00
2022-02-01,J0014,J0014-LCD-XL,XL,1.00,1312.50,1247.00
2022-02-01,J0014,J0014-LCD-S,S,1.00,1312.50,1247.00
2022-02-01,J0014,J0014-LCD-XS,XS,1.00,1312.50,1247.00
2022-02-01,J0014,J0014-LCD-M,M,1.00,1312.50,1247.00
2022-02-01,J0014,J0014-LCD-XXL,XXL,1.00,1312.50,1247.00
2022-02-01,J0014,J0014-LCD-XXXL,XXXL,1.00,1312.50,1247.00
2022-02-01,J0014,J0014-LCD-L,L,1.00,1312.50,1247.00
2022-02-01,J0041,J0041-SET-XXL,XXL,1.00,750.00,712.00
2022-02-01,J0041,J0041-SET-S,S,1.00,750.00,712.00
2022-02-01,J0041,J0041-SET-L,L,1.00,750.00,712.00
2022-02-01,J0041,J0041-SET-XL,XL,1.00,750.00,712.00
2022-02-01,J0041,J0041-SET-XS,XS,1.00,750.00,712.00
2022-02-01,J0041,J0041-SET-M,M,1.00,750.00,712.00
2022-02-01,J0041,J0041-SET-XXXL,XXXL,1.00,750.00,712.00
2022-02-01,J0096,J0096-KR-XS,XS,1.00,562.50,534.00
2022-02-01,J0096,J0096-KR-S,S,1.00,562.50,534.00
2022-02-01,J0096,J0096-KR-L,L,1.00,562.50,534.00
2022-02-01,J0096,J0096-KR-XXL,XXL,1.00,562.50,534.00
2022-02-01,J0096,J0096-KR-XXXL,XXXL,1.00,562.50,534.00
2022-02-01,J0118,J0118-TP-XS,XS,1.00,425.00,404.00
2022-02-01,J0118,J0118-TP-XL,XL,1.00,425.00,404.00
2022-02-01,J0118,J0118-TP-XXL,XXL,1.00,425.00,404.00
2022-02-01,J0118,J0118-TP-M,M,1.00,425.00,404.00
2022-02-01,J0118,J0118-TP-L,L,1.00,425.00,404.00
2022-02-01,J0118,J0118-TP-S,S,1.00,425.00,404.00
2022-02-01,J0118,J0118-TP-XXXL,XXXL,1.00,425.00,404.00
2022-02-01,J0119,J0119-TP-XS,XS,1.00,500.00,475.00
2022-02-01,J0119,J0119-TP-L,L,1.00,500.00,475.00
2022-02-01,J0119,J0119-TP-XXL,XXL,1.00,500.00,475.00
2022-02-01,J0119,J0119-TP-S,S,1.00,500.00,475.00
2022-02-01,J0119,J0119-TP-M,M,1.00,500.00,475.00
2022-02-01,J0119,J0119-TP-XL,XL,1.00,500.00,475.00
2022-02-01,J0119,J0119-TP-XXXL,XXXL,1.00,500.00,475.00
2022-02-01,J0120,J0120-TP-XL,XL,1.00,387.50,368.00
2022-02-01,J0120,J0120-TP-XS,XS,1.00,387.50,368.00
2022-02-01,J0120,J0120-TP-XXL,XXL,1.00,387.50,368.00
2022-02-01,J0120,J0120-TP-XXXL,XXXL,1.00,387.50,368.00
2022-02-01,J0195,J0195-TP-XL,XL,1.00,612.50,582.00
2022-02-01,J0195,J0195-TP-L,L,1.00,612.50,582.00
2022-02-01,J0195,J0195-TP-XXL,XXL,1.00,612.50,582.00
2022-02-01,J0195,J0195-TP-XS,XS,1.00,612.50,582.00
2022-02-01,J0195,J0195-TP-M,M,1.00,612.50,582.00
2022-02-01,J0195,J0195-TP-XXXL,XXXL,1.00,612.50,582.00
2022-02-01,J0195,J0195-TP-S,S,1.00,612.50,582.00
2022-02-01,J0197,J0197-TP-M,M,1.00,562.50,534.00
2022-02-01,J0197,J0197-TP-L,L,1.00,562.50,534.00
2022-02-01,J0197,J0197-TP-XL,XL,1.00,562.50,534.00
2022-02-01,J0197,J0197-TP-S,S,1.00,562.50,534.00
2022-02-01,J0197,J0197-TP-XXL,XXL,1.00,562.50,534.00
2022-02-01,J0197,J0197-TP-XS,XS,1.00,562.50,534.00
2022-02-01,J0197,J0197-TP-XXXL,XXXL,1.00,562.50,534.00
2022-02-01,J0198,J0198-TP-XXL,XXL,1.00,562.50,534.00
2022-02-01,J0198,J0198-TP-XS,XS,1.00,562.50,534.00
2022-02-01,J0198,J0198-TP-XXXL,XXXL,1.00,562.50,534.00
2022-02-01,J0198,J0198-TP-S,S,1.00,562.50,534.00
2022-02-01,J0198,J0198-TP-L,L,1.00,562.50,534.00
2022-02-01,J0198,J0198-TP-XL,XL,1.00,562.50,534.00
2022-02-01,J0198,J0198-TP-M,M,1.00,562.50,534.00
2022-02-01,J0201,J0201-TP-XXXL,XXXL,1.00,562.50,534.00
2022-02-01,J0201,J0201-TP-XXL,XXL,1.00,562.50,534.00
2022-02-01,J0201,J0201-TP-XS,XS,1.00,562.50,534.00
2022-02-01,J0203,J0203-TP-XXL,XXL,1.00,612.50,582.00
2022-02-01,J0203,J0203-TP-XXXL,XXXL,1.00,612.50,582.00
2022-02-01,J0203,J0203-TP-XS,XS,1.00,612.50,582.00
2022-02-01,J0203,J0203-TP-XL,XL,1.00,612.50,582.00
2022-02-01,J0203,J0203-TP-M,M,1.00,612.50,582.00
2022-02-01,J0203,J0203-TP-S,S,1.00,612.50,582.00
2022-02-01,J0203,J0203-TP-L,L,1.00,612.50,582.00
2022-02-01,J0351,J0351-SET-XL,XL,1.00,687.50,653.00
2022-02-01,J0351,J0351-SET-XXL,XXL,1.00,687.50,653.00
2022-02-01,J0351,J0351-SET-XS,XS,1.00,687.50,653.00
2022-02-01,J0351,J0351-SET-XXXL,XXXL,1.00,687.50,653.00
2022-02-01,J0351,J0351-SET-M,M,1.00,687.50,653.00
2022-02-01,J0351,J0351-SET-S,S,1.00,687.50,653.00
2022-02-01,J0351,J0351-SET-L,L,1.00,687.50,653.00
2022-02-01,J0354,J0354-KR-XL,XL,1.00,562.50,534.00
2022-02-01,J0354,J0354-KR-M,M,1.00,562.50,534.00
2022-02-01,JNE2014,JNE2014-KR-178-XXXL,XXXL,1.00,462.50,439.00
2022-02-01,JNE2014,JNE2014-KR-178-XXL,XXL,1.00,462.50,439.00
2022-02-01,JNE2171,JNE2171-KR-437-XL,XL,1.00,500.00,475.00
2022-02-01,JNE2171,JNE2171-KR-437-XS,XS,1.00,500.00,475.00
2022-02-01,JNE2171,JNE2171-KR-437-L,L,1.00,500.00,475.00
2022-02-01,JNE2171,JNE2171-KR-437-XXL,XXL,1.00,500.00,475.00
2022-02-01,JNE2171,JNE2171-KR-437-S,S,1.00,500.00,475.00
2022-02-01,JNE2171,JNE2171-KR-437-M,M,1.00,500.00,475.00
2022-02-01,JNE3068,JNE3068-KR-XXL,XXL,1.00,687.50,653.00
2022-02-01,JNE3405,JNE3405-KR-XXL,XXL,1.00,350.00,332.00
2022-02-01,JNE3405,JNE3405-KR-XXL,XXL,1.00,350.00,332.00
2022-02-01,JNE3405,JNE3405-KR-XXXL,XXXL,1.00,350.00,332.00
2022-02-01,JNE3405,JNE3405-KR-XXXL,XXXL,1.00,350.00,332.00
2022-02-01,JNE3405,JNE3405-KR-XL,XL,1.00,350.00,332.00
2022-02-01,JNE3405,JNE3405-KR-XS,XS,1.00,350.00,332.00
2022-02-01,JNE3405,JNE3405-KR-S,S,1.00,350.00,332.00
2022-02-01,JNE3405,JNE3405-KR-L,L,1.00,350.00,332.00
2022-02-01,JNE3405,JNE3405-KR-M,M,1.00,350.00,332.00
2022-02-01,JNE3423,JNE3423-KR-XXL,XXL,1.00,362.50,344.00
2022-02-01,JNE3439,JNE3439-KR-XXXL,XXXL,1.00,350.00,332.00
2022-02-01,JNE3439,JNE3439-KR-XS,XS,1.00,350.00,332.00
2022-02-01,JNE3439,JNE3439-KR-XXL,XXL,1.00,350.00,332.00
2022-02-01,JNE3439,JNE3439-KR-M,M,1.00,350.00,332.00
2022-02-01,JNE3439,JNE3439-KR-L,L,1.00,350.00,332.00
2022-02-01,JNE3439,JNE3439-KR-XL,XL,1.00,350.00,332.00
2022-02-01,JNE3439,JNE3439-KR-S,S,1.00,350.00,332.00
2022-02-01,JNE3441,JNE3441-KR-XL,XL,1.00,425.00,404.00
2022-02-01,JNE3441,JNE3441-KR-XXXL,XXXL,1.00,425.00,404.00
2022-02-01,JNE3441,JNE3441-KR-M,M,1.00,425.00,404.00
2022-02-01,JNE3441,JNE3441-KR-L,L,1.00,425.00,404.00
2022-02-01,JNE3441,JNE3441-KR-S,S,1.00,425.00,404.00
2022-02-01,JNE3441,JNE3441-KR-XXL,XXL,1.00,425.00,404.00
2022-02-01,JNE3445,JNE3445-KR-XXL,XXL,1.00,425.00,404.00
2022-02-01,JNE3534,JNE3534-KR-XXL,XXL,1.00,387.50,368.00
2022-02-01,JNE3534,JNE3534-KR-S,S,1.00,387.50,368.00
2022-02-01,JNE3534,JNE3534-KR-M,M,1.00,387.50,368.00
2022-02-01,JNE3534,JNE3534-KR-XL,XL,1.00,387.50,368.00
2022-02-01,JNE3534,JNE3534-KR-XXXL,XXXL,1.00,387.50,368.00
2022-02-01,JNE3534,JNE3534-KR-XS,XS,1.00,387.50,368.00
2022-02-01,JNE3534,JNE3534-KR-L,L,1.00,387.50,368.00
2022-02-01,JNE3546,JNE3546-KR-XL,XL,1.00,425.00,404.00
2022-02-01,JNE3546,JNE3546-KR-M,M,1.00,425.00,404.00
2022-02-01,JNE3546,JNE3546-KR-L,L,1.00,425.00,404.00
2022-02-01,JNE3546,JNE3546-KR-XS,XS,1.00,425.00,404.00
2022-02-01,JNE3553,JNE3553-KR-L,L,1.00,462.50,439.00
2022-02-01,JNE3553,JNE3553-KR-M,M,1.00,462.50,439.00
2022-02-01,JNE3553,JNE3553-KR-XXXL,XXXL,1.00,462.50,439.00
2022-02-01,JNE3553,JNE3553-KR-XL,XL,1.00,462.50,439.00
2022-02-01,JNE3553,JNE3553-KR-XS,XS,1.00,462.50,439.00
2022-02-01,JNE3553,JNE3553-KR-S,S,1.00,462.50,439.00
2022-02-01,JNE3553,JNE3553-KR-XXL,XXL,1.00,462.50,439.00
2022-02-01,JNE3555,JNE3555-KR-XS,XS,1.00,462.50,439.00
2022-02-01,JNE3555,JNE3555-KR-S.,S,1.00,462.50,439.00
2022-02-01,JNE3555,JNE3555-KR-L,L,1.00,462.50,439.00
2022-02-01,JNE3555,JNE3555-KR-XL,XL,1.00,462.50,439.00
2022-02-01,JNE3555,JNE3555-KR-M,M,1.00,462.50,439.00
2022-02-01,JNE3555,JNE3555-KR-XXL,XXL,1.00,462.50,439.00
2022-02-01,JNE3565,JNE3565-KR-XXL,XXL,1.00,412.50,392.00
2022-02-01,JNE3565,JNE3565-KR-XXXL,XXXL,1.00,412.50,392.00
2022-02-01,JNE3565,JNE3565-KR-M,M,1.00,412.50,392.00
2022-02-01,JNE3565,JNE3565-KR-S,S,1.00,412.50,392.00
2022-02-01,JNE3565,JNE3565-KR-XS,XS,1.00,412.50,392.00
2022-02-01,JNE3565,JNE3565-KR-L,L,1.00,412.50,392.00
2022-02-01,JNE3571,JNE3571-KR-L,L,1.00,425.00,404.00
2022-02-01,JNE3571,JNE3571-KR-XL,XL,1.00,425.00,404.00
2022-02-01,JNE3571,JNE3571-KR-S,S,1.00,425.00,404.00
2022-02-01,JNE3571,JNE3571-KR-XXL,XXL,1.00,425.00,404.00
2022-02-01,JNE3659,JNE3659-TP-M,M,1.00,350.00,332.00
2022-02-01,JNE3659,JNE3659-TP-S,S,1.00,350.00,332.00
2022-02-01,JNE3659,JNE3659-TP-XXL,XXL,1.00,350.00,332.00
2022-02-01,JNE3659,JNE3659-TP-XS,XS,1.00,350.00,332.00
2022-02-01,JNE3665,JNE3665-TP-XS,XS,1.00,387.50,368.00
2022-02-01,JNE3665,JNE3665-TP-XXL,XXL,1.00,387.50,368.00
2022-02-01,JNE3665,JNE3665-TP-XL,XL,1.00,387.50,368.00
2022-02-01,JNE3665,JNE3665-TP-S,S,1.00,387.50,368.00
2022-02-01,JNE3665,JNE3665-TP-M,M,1.00,387.50,368.00
2022-02-01,JNE3672,JNE3672-TU-L,L,1.00,500.00,475.00
2022-02-01,JNE3672,JNE3672-TU-XL,XL,1.00,500.00,475.00
2022-02-01,JNE3672,JNE3672-TU-XXXL,XXXL,1.00,500.00,475.00
2022-02-01,JNE3672,JNE3672-TU-XS,XS,1.00,500.00,475.00
2022-02-01,JNE3672,JNE3672-TU-S,S,1.00,500.00,475.00
2022-02-01,JNE3673,JNE3673-TU-XS,XS,1.00,537.50,511.00
2022-02-01,JNE3676,JNE3676-TU-XXXL,XXXL,1.00,412.50,392.00
2022-02-01,JNE3676,JNE3676-TU-XXL,XXL,1.00,412.50,392.00
2022-02-01,JNE3676,JNE3676-TU-XS,XS,1.00,412.50,392.00
2022-02-01,JNE3676,JNE3676-TU-XL,XL,1.00,412.50,392.00
2022-02-01,JNE3676,JNE3676-TU-M,M,1.00,412.50,392.00
2022-02-01,JNE3676,JNE3676-TU-S,S,1.00,412.50,392.00
2022-02-01,JNE3676,JNE3676-TU-L,L,1.00,412.50,392.00
2022-02-01,JNE3688,JNE3688-TU-XL,XL,1.00,537.50,511.00
2022-02-01,JNE3688,JNE3688-TU-XS,XS,1.00,537.50,511.00
2022-02-01,JNE3697,JNE3697-KR-L,L,1.00,462.50,439.00
2022-02-01,JNE3697,JNE3697-KR-S,S,1.00,462.50,439.00
2022-02-01,JNE3744,JNE3744-TU-XXXL,XXXL,1.00,562.50,534.00
2022-02-01,JNE3744,JNE3744-TU-XS,XS,1.00,562.50,534.00
2022-02-01,JNE3744,JNE3744-TU-XL,XL,1.00,562.50,534.00
2022-02-01,JNE3744,JNE3744-TU-XXL,XXL,1.00,562.50,534.00
2022-02-01,JNE3744,JNE3744-TU-L,L,1.00,562.50,534.00
2022-02-01,JNE3744,JNE3744-TU-M,M,1.00,562.50,534.00
2022-02-01,JNE3744,JNE3744-TU-S,S,1.00,562.50,534.00
2022-02-01,JNE3863,JNE3863-TU-L,L,1.00,500.00,475.00
2022-02-01,JNE3863,JNE3863-TU-XS,XS,1.00,500.00,475.00
2022-02-01,JNE3863,JNE3863-TU-S,S,1.00,500.00,475.00
2022-02-01,JNE3863,JNE3863-TU-XXL,XXL,1.00,500.00,475.00
2022-02-01,JNE3863,JNE3863-TU-XXXL,XXXL,1.00,500.00,475.00
2022-02-01,JNE3863,JNE3863-TU-M,M,1.00,500.00,475.00
2022-02-01,JNE3863,JNE3863-TU-XL,XL,1.00,500.00,475.00
2022-02-01,PJNE2014,PJNE2014-KR-4XL,4XL,1.00,650.00,618.00
2022-02-01,PJNE2014,PJNE2014-KR-6XL,6XL,1.00,650.00,618.00
2022-02-01,PJNE2014,PJNE2014-KR-5XL,5XL,1.00,650.00,618.00
2022-02-01,PJNE3405,PJNE3405-KR-4XL,4XL,1.00,462.50,439.00
2022-02-01,PJNE3405,PJNE3405-KR-5XL,5XL,1.00,462.50,439.00
2022-02-01,PJNE3405,PJNE3405-KR-6XL,6XL,1.00,462.50,439.00
2022-02-01,PJNE3423,PJNE3423-KR-4XL,4XL,1.00,537.50,511.00
2022-02-01,PJNE3423,PJNE3423-KR-5XL,5XL,1.00,537.50,511.00
2022-02-01,PJNE3445,PJNE3445-KR-5XL,5XL,1.00,537.50,511.00
2022-02-01,PJNE3445,PJNE3445-KR-4XL,4XL,1.00,537.50,511.00
2022-02-01,PJNE3445,PJNE3445-KR-6XL,6XL,1.00,537.50,511.00
2022-02-01,SET098,SET098-KR-PP-XXXL,XXXL,1.00,900.00,855.00
2022-02-01,SET098,SET098-KR-PP-XXL,XXL,1.00,900.00,855.00
2022-02-01,SET098,SET098-KR-PP-L,L,1.00,900.00,855.00
2022-02-01,SET098,SET098-KR-PP-XL,XL,1.00,900.00,855.00
2022-02-01,SET098,SET098-KR-PP-XS,XS,1.00,900.00,855.00
2022-02-01,SET098,SET098-KR-PP-M,M,1.00,900.00,855.00
2022-02-01,SET098,SET098-KR-PP-S,S,1.00,900.00,855.00
2022-02-01,SET273,SET273-KR-NP-S,S,1.00,687.50,653.00
2022-02-01,SET273,SET273-KR-NP-XS,XS,1.00,687.50,653.00
2022-02-01,SET273,SET273-KR-NP-L,L,1.00,687.50,653.00
2022-02-01,SET273,SET273-KR-NP-XXL,XXL,1.00,687.50,653.00
2022-02-01,SET273,SET273-KR-NP-XXXL,XXXL,1.00,687.50,653.00
2022-02-01,SET273,SET273-KR-NP-XL,XL,1.00,687.50,653.00
2022-02-01,SET289,SET289-KR-NP-S,S,1.00,687.50,653.00
2022-02-01,SET289,SET289-KR-NP-XXXL,XXXL,1.00,687.50,653.00
2022-02-01,SET289,SET289-KR-NP-XXL,XXL,1.00,687.50,653.00
2022-02-01,SET289,SET289-KR-NP-M,M,1.00,687.50,653.00
2022-02-01,SET289,SET289-KR-NP-L,L,1.00,687.50,653.00
2022-02-01,SET289,SET289-KR-NP-XL,XL,1.00,687.50,653.00
2022-02-01,SET289,SET289-KR-NP-XS,XS,1.00,687.50,653.00
2022-02-01,SET327,SET327-KR-DPT-S,S,1.00,1000.00,950.00
2022-02-01,SET327,SET327-KR-DPT-XXXL,XXXL,1.00,1000.00,950.00
2022-02-01,SET327,SET327-KR-DPT-XS,XS,1.00,1000.00,950.00
2022-02-01,SET327,SET327-KR-DPT-XXL,XXL,1.00,1000.00,950.00
2022-02-01,SET347,SET347-KR-NP-XXL,XXL,1.00,925.00,879.00
2022-02-01,SET347,SET347-KR-NP-XXXL,XXXL,1.00,925.00,879.00
2022-02-01,SET347,SET347-KR-NP-XL,XL,1.00,925.00,879.00
2022-02-01,SET347,SET347-KR-NP-L,L,1.00,925.00,879.00
2022-02-01,SET347,SET347-KR-NP-XS,XS,1.00,925.00,879.00
2022-02-01,SET347,SET347-KR-NP-M,M,1.00,925.00,879.00
2022-02-01,SET347,SET347-KR-NP-S,S,1.00,925.00,879.00
2022-02-01,JNE1977,JNE1977-KR-237-M,M,1.00,312.50,312.00
2022-02-01,JNE3421,JNE3421-KR-XXL,XXL,1.00,362.50,362.00
2022-02-01,JNE3405,JNE3405-KR-M,M,1.00,350.00,350.00
2022-02-01,SAR031,SAR031,Free,1.00,848.75,849.00
2022-02-01,PJNE1906,PJNE1906-KR-4XL,4XL,1.00,587.50,588.00
2022-02-01,JNE3373,JNE3373-KR-M,M,1.00,525.00,525.00
2022-02-01,JNE3459,JNE3459-KR-XXXL,XXXL,1.00,687.50,688.00
2022-02-01,J0136,J0136-KR-XXXL,XXXL,1.00,500.00,500.00
2022-02-01,J0097,J0097-KR-M,M,1.00,562.50,562.00
2022-02-01,JNE3273,JNE3273-KR-XXXL,XXXL,1.00,650.00,650.00
2022-02-01,JNE3160,JNE3160-KR-M,M,1.00,687.50,688.00
2022-02-01,JNE3042,JNE3042-KR-M,M,1.00,462.50,462.00
2022-02-01,JNE3795,JNE3795-KR-M,M,1.00,650.00,650.00
2022-02-01,JNE3738,JNE3738-KR-XXL,XXL,1.00,562.50,562.00
2022-02-01,JNE3726,JNE3726-KR-XXXL,XXXL,1.00,431.25,431.00
2022-02-01,SET289,SET289-KR-NP-L,L,1.00,687.50,688.00
2022-02-01,SET327,SET327-KR-DPT-XXXL,XXXL,1.00,1000.00,1000.00
2022-02-01,J0306,J0306-DR-L,L,1.00,650.00,650.00
2022-02-01,J0339,J0339-DR-XXXL,XXXL,1.00,775.00,775.00
2022-02-01,JNE3708,JNE3708-TU-XXXL,XXXL,1.00,650.00,650.00
2022-02-01,J0172,J0172-TP-L,L,1.00,425.00,425.00
2022-02-01,BL099,BL099-XL,XL,1.00,231.25,227.00
2022-02-01,BL099,BL099-XXL,XXL,1.00,231.25,227.00
